,t,k,y,u,v
313531,A4101_出生数,宮崎県,2002年度,人,10657
313532,A4101_出生数,宮崎県,2003年度,人,10220
313533,A4101_出生数,宮崎県,2004年度,人,10267
313534,A4101_出生数,宮崎県,2005年度,人,9738
313535,A4101_出生数,宮崎県,2006年度,人,10094
313536,A4101_出生数,宮崎県,2007年度,人,10337
313537,A4101_出生数,宮崎県,2008年度,人,10292
313538,A4101_出生数,宮崎県,2009年度,人,10170
313539,A4101_出生数,宮崎県,2010年度,人,10217
313540,A4101_出生数,宮崎県,2011年度,人,10152
313541,A4101_出生数,宮崎県,2012年度,人,9858
313542,A4101_出生数,宮崎県,2013年度,人,9854
313543,A4101_出生数,宮崎県,2014年度,人,9509
313544,A4101_出生数,宮崎県,2015年度,人,9226
313545,A4101_出生数,宮崎県,2016年度,人,8929
313546,A4101_出生数,宮崎県,2017年度,人,8797
313547,A4101_出生数,宮崎県,2018年度,人,8434
313548,A4101_出生数,宮崎県,2019年度,人,8043
313549,A4101_出生数,宮崎県,2020年度,人,7720
313550,A4101_出生数,鹿児島県,1980年度,人,24540
313551,A4101_出生数,鹿児島県,1981年度,人,24398
313552,A4101_出生数,鹿児島県,1982年度,人,24662
313553,A4101_出生数,鹿児島県,1983年度,人,24374
313554,A4101_出生数,鹿児島県,1984年度,人,24202
313555,A4101_出生数,鹿児島県,1985年度,人,23375
313556,A4101_出生数,鹿児島県,1986年度,人,20902
313557,A4101_出生数,鹿児島県,1987年度,人,22486
313558,A4101_出生数,鹿児島県,1988年度,人,20908
313559,A4101_出生数,鹿児島県,1989年度,人,19671
313560,A4101_出生数,鹿児島県,1990年度,人,18892
313561,A4101_出生数,鹿児島県,1991年度,人,18356
313562,A4101_出生数,鹿児島県,1992年度,人,17995
313563,A4101_出生数,鹿児島県,1993年度,人,17547
313564,A4101_出生数,鹿児島県,1994年度,人,17914
313565,A4101_出生数,鹿児島県,1995年度,人,16649
313566,A4101_出生数,鹿児島県,1996年度,人,16858
313567,A4101_出生数,鹿児島県,1997年度,人,16427
313568,A4101_出生数,鹿児島県,1998年度,人,16227
313569,A4101_出生数,鹿児島県,1999年度,人,15663
313570,A4101_出生数,鹿児島県,2000年度,人,16272
313571,A4101_出生数,鹿児島県,2001年度,人,15943
313572,A4101_出生数,鹿児島県,2002年度,人,15755
313573,A4101_出生数,鹿児島県,2003年度,人,15535
313574,A4101_出生数,鹿児島県,2004年度,人,15198
313575,A4101_出生数,鹿児島県,2005年度,人,14834
313576,A4101_出生数,鹿児島県,2006年度,人,15080
313577,A4101_出生数,鹿児島県,2007年度,人,15090
313578,A4101_出生数,鹿児島県,2008年度,人,15445
313579,A4101_出生数,鹿児島県,2009年度,人,14920
313580,A4101_出生数,鹿児島県,2010年度,人,15124
313581,A4101_出生数,鹿児島県,2011年度,人,15244
313582,A4101_出生数,鹿児島県,2012年度,人,14841
313583,A4101_出生数,鹿児島県,2013年度,人,14637
313584,A4101_出生数,鹿児島県,2014年度,人,14236
313585,A4101_出生数,鹿児島県,2015年度,人,14125
313586,A4101_出生数,鹿児島県,2016年度,人,13688
313587,A4101_出生数,鹿児島県,2017年度,人,13209
313588,A4101_出生数,鹿児島県,2018年度,人,12956
313589,A4101_出生数,鹿児島県,2019年度,人,11977
313590,A4101_出生数,鹿児島県,2020年度,人,11638
313591,A4101_出生数,沖縄県,1980年度,人,20281
313592,A4101_出生数,沖縄県,1981年度,人,19744
313593,A4101_出生数,沖縄県,1982年度,人,19946
313594,A4101_出生数,沖縄県,1983年度,人,20038
313595,A4101_出生数,沖縄県,1984年度,人,20392
313596,A4101_出生数,沖縄県,1985年度,人,20657
313597,A4101_出生数,沖縄県,1986年度,人,20399
313598,A4101_出生数,沖縄県,1987年度,人,19475
313599,A4101_出生数,沖縄県,1988年度,人,18903
313600,A4101_出生数,沖縄県,1989年度,人,18111
313601,A4101_出生数,沖縄県,1990年度,人,17088
313602,A4101_出生数,沖縄県,1991年度,人,17637
313603,A4101_出生数,沖縄県,1992年度,人,17421
313604,A4101_出生数,沖縄県,1993年度,人,17154
313605,A4101_出生数,沖縄県,1994年度,人,17377
313606,A4101_出生数,沖縄県,1995年度,人,16751
313607,A4101_出生数,沖縄県,1996年度,人,17064
313608,A4101_出生数,沖縄県,1997年度,人,16614
313609,A4101_出生数,沖縄県,1998年度,人,16928
313610,A4101_出生数,沖縄県,1999年度,人,16680
313611,A4101_出生数,沖縄県,2000年度,人,16773
313612,A4101_出生数,沖縄県,2001年度,人,17169
313613,A4101_出生数,沖縄県,2002年度,人,16571
313614,A4101_出生数,沖縄県,2003年度,人,16303
313615,A4101_出生数,沖縄県,2004年度,人,16362
313616,A4101_出生数,沖縄県,2005年度,人,16115
313617,A4101_出生数,沖縄県,2006年度,人,16483
313618,A4101_出生数,沖縄県,2007年度,人,16588
313619,A4101_出生数,沖縄県,2008年度,人,16736
313620,A4101_出生数,沖縄県,2009年度,人,16744
313621,A4101_出生数,沖縄県,2010年度,人,17098
313622,A4101_出生数,沖縄県,2011年度,人,16918
313623,A4101_出生数,沖縄県,2012年度,人,17074
313624,A4101_出生数,沖縄県,2013年度,人,17209
313625,A4101_出生数,沖縄県,2014年度,人,16373
313626,A4101_出生数,沖縄県,2015年度,人,16941
313627,A4101_出生数,沖縄県,2016年度,人,16617
313628,A4101_出生数,沖縄県,2017年度,人,16217
313629,A4101_出生数,沖縄県,2018年度,人,15732
313630,A4101_出生数,沖縄県,2019年度,人,14902
313631,A4101_出生数,沖縄県,2020年度,人,14943
494448,A7101_世帯数,全国,1975年度,世帯,32140763
494449,A7101_世帯数,全国,1980年度,世帯,36015026
494450,A7101_世帯数,全国,1985年度,世帯,38133297
494451,A7101_世帯数,全国,1990年度,世帯,41035777
494452,A7101_世帯数,全国,1995年度,世帯,44107856
494453,A7101_世帯数,全国,2000年度,世帯,47062743
494454,A7101_世帯数,全国,2005年度,世帯,49566305
494455,A7101_世帯数,全国,2010年度,世帯,51950504
494456,A7101_世帯数,全国,2015年度,世帯,53448685
494457,A7101_世帯数,全国,2020年度,世帯,55830154
494458,A7101_世帯数,北海道,1975年度,世帯,1623589
494459,A7101_世帯数,北海道,1980年度,世帯,1843386
494460,A7101_世帯数,北海道,1985年度,世帯,1930078
494461,A7101_世帯数,北海道,1990年度,世帯,2031612
494462,A7101_世帯数,北海道,1995年度,世帯,2187000
494463,A7101_世帯数,北海道,2000年度,世帯,2306419
494464,A7101_世帯数,北海道,2005年度,世帯,2380251
494465,A7101_世帯数,北海道,2010年度,世帯,2424317
494466,A7101_世帯数,北海道,2015年度,世帯,2444810
494467,A7101_世帯数,北海道,2020年度,世帯,2476846
494468,A7101_世帯数,青森県,1975年度,世帯,387587
494469,A7101_世帯数,青森県,1980年度,世帯,428557
494470,A7101_世帯数,青森県,1985年度,世帯,443995
494471,A7101_世帯数,青森県,1990年度,世帯,455304
494472,A7101_世帯数,青森県,1995年度,世帯,482731
494473,A7101_世帯数,青森県,2000年度,世帯,506540
494474,A7101_世帯数,青森県,2005年度,世帯,510779
494475,A7101_世帯数,青森県,2010年度,世帯,513385
494476,A7101_世帯数,青森県,2015年度,世帯,510945
494477,A7101_世帯数,青森県,2020年度,世帯,511526
494478,A7101_世帯数,岩手県,1975年度,世帯,363677
494479,A7101_世帯数,岩手県,1980年度,世帯,397847
494480,A7101_世帯数,岩手県,1985年度,世帯,412880
494481,A7101_世帯数,岩手県,1990年度,世帯,427458
494482,A7101_世帯数,岩手県,1995年度,世帯,453722
494483,A7101_世帯数,岩手県,2000年度,世帯,476398
494484,A7101_世帯数,岩手県,2005年度,世帯,483926
494485,A7101_世帯数,岩手県,2010年度,世帯,483934
494486,A7101_世帯数,岩手県,2015年度,世帯,493049
494487,A7101_世帯数,岩手県,2020年度,世帯,492436
494488,A7101_世帯数,宮城県,1975年度,世帯,526916
494489,A7101_世帯数,宮城県,1980年度,世帯,599968
494490,A7101_世帯数,宮城県,1985年度,世帯,641669
494491,A7101_世帯数,宮城県,1990年度,世帯,699740
494492,A7101_世帯数,宮城県,1995年度,世帯,776944
494493,A7101_世帯数,宮城県,2000年度,世帯,833366
494494,A7101_世帯数,宮城県,2005年度,世帯,865200
494495,A7101_世帯数,宮城県,2010年度,世帯,901862
494496,A7101_世帯数,宮城県,2015年度,世帯,944720
494497,A7101_世帯数,宮城県,2020年度,世帯,982523
494498,A7101_世帯数,秋田県,1975年度,世帯,320976
494499,A7101_世帯数,秋田県,1980年度,世帯,343418
494500,A7101_世帯数,秋田県,1985年度,世帯,350976
494501,A7101_世帯数,秋田県,1990年度,世帯,358562
494502,A7101_世帯数,秋田県,1995年度,世帯,374821
494503,A7101_世帯数,秋田県,2000年度,世帯,389190
494504,A7101_世帯数,秋田県,2005年度,世帯,393038
494505,A7101_世帯数,秋田県,2010年度,世帯,390136
494506,A7101_世帯数,秋田県,2015年度,世帯,388560
494507,A7101_世帯数,秋田県,2020年度,世帯,385187
494508,A7101_世帯数,山形県,1975年度,世帯,303706
494509,A7101_世帯数,山形県,1980年度,世帯,323583
494510,A7101_世帯数,山形県,1985年度,世帯,331303
494511,A7101_世帯数,山形県,1990年度,世帯,341638
494512,A7101_世帯数,山形県,1995年度,世帯,360178
494513,A7101_世帯数,山形県,2000年度,世帯,377049
494514,A7101_世帯数,山形県,2005年度,世帯,386728
494515,A7101_世帯数,山形県,2010年度,世帯,388608
494516,A7101_世帯数,山形県,2015年度,世帯,393396
494517,A7101_世帯数,山形県,2020年度,世帯,398015
494518,A7101_世帯数,福島県,1975年度,世帯,502786
494519,A7101_世帯数,福島県,1980年度,世帯,550442
494520,A7101_世帯数,福島県,1985年度,世帯,574968
494521,A7101_世帯数,福島県,1990年度,世帯,606936
494522,A7101_世帯数,福島県,1995年度,世帯,653814
494523,A7101_世帯数,福島県,2000年度,世帯,687828
494524,A7101_世帯数,福島県,2005年度,世帯,709644
494525,A7101_世帯数,福島県,2010年度,世帯,720794
494526,A7101_世帯数,福島県,2015年度,世帯,737598
494527,A7101_世帯数,福島県,2020年度,世帯,742911
494528,A7101_世帯数,茨城県,1975年度,世帯,590131
494529,A7101_世帯数,茨城県,1980年度,世帯,692855
494530,A7101_世帯数,茨城県,1985年度,世帯,758085
494531,A7101_世帯数,茨城県,1990年度,世帯,833634
494532,A7101_世帯数,茨城県,1995年度,世帯,922745
494533,A7101_世帯数,茨城県,2000年度,世帯,985829
494534,A7101_世帯数,茨城県,2005年度,世帯,1032476
494535,A7101_世帯数,茨城県,2010年度,世帯,1088411
494536,A7101_世帯数,茨城県,2015年度,世帯,1124349
494537,A7101_世帯数,茨城県,2020年度,世帯,1184133
494538,A7101_世帯数,栃木県,1975年度,世帯,433371
494539,A7101_世帯数,栃木県,1980年度,世帯,490152
494540,A7101_世帯数,栃木県,1985年度,世帯,521556
494541,A7101_世帯数,栃木県,1990年度,世帯,573521
494542,A7101_世帯数,栃木県,1995年度,世帯,625174
494543,A7101_世帯数,栃木県,2000年度,世帯,667459
494544,A7101_世帯数,栃木県,2005年度,世帯,709346
494545,A7101_世帯数,栃木県,2010年度,世帯,745604
494546,A7101_世帯数,栃木県,2015年度,世帯,763097
494547,A7101_世帯数,栃木県,2020年度,世帯,796923
494548,A7101_世帯数,群馬県,1975年度,世帯,459914
494549,A7101_世帯数,群馬県,1980年度,世帯,516390
494550,A7101_世帯数,群馬県,1985年度,世帯,556268
494551,A7101_世帯数,群馬県,1990年度,世帯,603198
494552,A7101_世帯数,群馬県,1995年度,世帯,650836
494553,A7101_世帯数,群馬県,2000年度,世帯,695092
494554,A7101_世帯数,群馬県,2005年度,世帯,726203
494555,A7101_世帯数,群馬県,2010年度,世帯,755756
494556,A7101_世帯数,群馬県,2015年度,世帯,773952
494557,A7101_世帯数,群馬県,2020年度,世帯,805252
494558,A7101_世帯数,埼玉県,1975年度,世帯,1323713
494559,A7101_世帯数,埼玉県,1980年度,世帯,1584655
494560,A7101_世帯数,埼玉県,1985年度,世帯,1751372
494561,A7101_世帯数,埼玉県,1990年度,世帯,2044234
494562,A7101_世帯数,埼玉県,1995年度,世帯,2289138
494563,A7101_世帯数,埼玉県,2000年度,世帯,2482374
494564,A7101_世帯数,埼玉県,2005年度,世帯,2650115
494565,A7101_世帯数,埼玉県,2010年度,世帯,2841595
494566,A7101_世帯数,埼玉県,2015年度,世帯,2971659
494567,A7101_世帯数,埼玉県,2020年度,世帯,3162743
494568,A7101_世帯数,千葉県,1975年度,世帯,1152380
494569,A7101_世帯数,千葉県,1980年度,世帯,1418917
494570,A7101_世帯数,千葉県,1985年度,世帯,1572575
494571,A7101_世帯数,千葉県,1990年度,世帯,1813903
494572,A7101_世帯数,千葉県,1995年度,世帯,2015296
494573,A7101_世帯数,千葉県,2000年度,世帯,2173312
494574,A7101_世帯数,千葉県,2005年度,世帯,2325232
494575,A7101_世帯数,千葉県,2010年度,世帯,2515904
494576,A7101_世帯数,千葉県,2015年度,世帯,2609132
494577,A7101_世帯数,千葉県,2020年度,世帯,2773840
494578,A7101_世帯数,東京都,1975年度,世帯,3989787
494579,A7101_世帯数,東京都,1980年度,世帯,4320207
494580,A7101_世帯数,東京都,1985年度,世帯,4511423
494581,A7101_世帯数,東京都,1990年度,世帯,4785406
494582,A7101_世帯数,東京都,1995年度,世帯,4998492
494583,A7101_世帯数,東京都,2000年度,世帯,5423551
494584,A7101_世帯数,東京都,2005年度,世帯,5890792
494585,A7101_世帯数,東京都,2010年度,世帯,6393768
494586,A7101_世帯数,東京都,2015年度,世帯,6701122
494587,A7101_世帯数,東京都,2020年度,世帯,7227180
494588,A7101_世帯数,神奈川県,1975年度,世帯,1906467
494589,A7101_世帯数,神奈川県,1980年度,世帯,2258649
494590,A7101_世帯数,神奈川県,1985年度,世帯,2491849
494591,A7101_世帯数,神奈川県,1990年度,世帯,2847812
494592,A7101_世帯数,神奈川県,1995年度,世帯,3093998
494593,A7101_世帯数,神奈川県,2000年度,世帯,3341233
494594,A7101_世帯数,神奈川県,2005年度,世帯,3591866
494595,A7101_世帯数,神奈川県,2010年度,世帯,3844525
494596,A7101_世帯数,神奈川県,2015年度,世帯,3979278
494597,A7101_世帯数,神奈川県,2020年度,世帯,4223706
494598,A7101_世帯数,新潟県,1975年度,世帯,608897
494599,A7101_世帯数,新潟県,1980年度,世帯,658213
494600,A7101_世帯数,新潟県,1985年度,世帯,680756
494601,A7101_世帯数,新潟県,1990年度,世帯,707779
494602,A7101_世帯数,新潟県,1995年度,世帯,757341
494603,A7101_世帯数,新潟県,2000年度,世帯,795868
494604,A7101_世帯数,新潟県,2005年度,世帯,819552
494605,A7101_世帯数,新潟県,2010年度,世帯,839039
494606,A7101_世帯数,新潟県,2015年度,世帯,848150
494607,A7101_世帯数,新潟県,2020年度,世帯,864750
494608,A7101_世帯数,富山県,1975年度,世帯,269323
494609,A7101_世帯数,富山県,1980年度,世帯,291388
494610,A7101_世帯数,富山県,1985年度,世帯,300526
494611,A7101_世帯数,富山県,1990年度,世帯,314602
494612,A7101_世帯数,富山県,1995年度,世帯,337290
494613,A7101_世帯数,富山県,2000年度,世帯,357574
494614,A7101_世帯数,富山県,2005年度,世帯,371815
494615,A7101_世帯数,富山県,2010年度,世帯,383439
494616,A7101_世帯数,富山県,2015年度,世帯,391171
494617,A7101_世帯数,富山県,2020年度,世帯,403989
494618,A7101_世帯数,石川県,1975年度,世帯,290183
494619,A7101_世帯数,石川県,1980年度,世帯,322071
494620,A7101_世帯数,石川県,1985年度,世帯,338066
494621,A7101_世帯数,石川県,1990年度,世帯,361157
494622,A7101_世帯数,石川県,1995年度,世帯,390212
494623,A7101_世帯数,石川県,2000年度,世帯,411341
494624,A7101_世帯数,石川県,2005年度,世帯,424585
